Grid Size ,24
 NULL, NodeType, GridX, GridY, Length, Width, Height, PosX, PosY, PosZ
0,1,5,6,2.0833330154,2.0833330155,0,11.4583325386,13.5416693688,0
0,1,5,7,2.08333396913,2.0833330155,0,9.37499904633,13.5416693688,0
0,1,5,8,2.08333349228,2.0833330155,0,7.29166531563,13.5416693688,0
0,1,6,8,2.08333349228,2.0833330154,0,7.29166531563,11.4583363533,0
0,1,7,8,2.08333349228,2.08333396914,0,7.29166531563,9.37500286103,0
0,1,7,7,2.08333396913,2.08333396914,0,9.37499904633,9.37500286103,0
0,0,6,8,2.08333349228,2.0833330154,0,7.29166531563,11.4583363533,0
0,1,7,7,2.08333396913,2.08333396914,0,9.37499904633,9.37500286103,0
0,1,6,7,2.08333396913,2.0833330154,0,9.37499904633,11.4583363533,0
0,1,5,7,2.08333396913,2.0833330155,0,9.37499904633,13.5416693688,0
0,1,5,8,2.08333349228,2.0833330155,0,7.29166531563,13.5416693688,0
0,1,5,9,2.08333349228,2.0833330155,0,5.20833182335,13.5416693688,0
0,1,6,9,2.08333349228,2.0833330154,0,5.20833182335,11.4583363533,0
0,1,7,9,2.08333349228,2.08333396914,0,5.20833182335,9.37500286103,0
0,1,7,8,2.08333349228,2.08333396914,0,7.29166531563,9.37500286103,0
0,0,6,9,2.08333349228,2.0833330154,0,5.20833182335,11.4583363533,0
0,1,7,8,2.08333349228,2.08333396914,0,7.29166531563,9.37500286103,0
0,1,6,8,2.08333349228,2.0833330154,0,7.29166531563,11.4583363533,0
0,1,5,8,2.08333349228,2.0833330155,0,7.29166531563,13.5416693688,0
0,1,5,9,2.08333349228,2.0833330155,0,5.20833182335,13.5416693688,0
0,1,5,10,2.08333349228,2.0833330155,0,3.12499833107,13.5416693688,0
0,1,6,10,2.08333349228,2.0833330154,0,3.12499833107,11.4583363533,0
0,1,7,10,2.08333349228,2.08333396914,0,3.12499833107,9.37500286103,0
0,1,7,9,2.08333349228,2.08333396914,0,5.20833182335,9.37500286103,0
0,0,6,10,2.08333349228,2.0833330154,0,3.12499833107,11.4583363533,0
0,1,7,9,2.08333349228,2.08333396914,0,5.20833182335,9.37500286103,0
0,1,6,9,2.08333349228,2.0833330154,0,5.20833182335,11.4583363533,0
0,1,5,9,2.08333349228,2.0833330155,0,5.20833182335,13.5416693688,0
0,1,5,10,2.08333349228,2.0833330155,0,3.12499833107,13.5416693688,0
0,1,5,11,2.08333161573,2.0833330155,0,1.04166577706,13.5416693688,0
0,1,6,11,2.08333161573,2.0833330154,0,1.04166577706,11.4583363533,0
0,1,7,11,2.08333161573,2.08333396914,0,1.04166577706,9.37500286103,0
0,1,7,10,2.08333349228,2.08333396914,0,3.12499833107,9.37500286103,0
0,0,6,11,2.08333161573,2.0833330154,0,1.04166577706,11.4583363533,0
0,1,7,10,2.08333349228,2.08333396914,0,3.12499833107,9.37500286103,0
0,1,6,10,2.08333349228,2.0833330154,0,3.12499833107,11.4583363533,0
0,1,5,10,2.08333349228,2.0833330155,0,3.12499833107,13.5416693688,0
0,1,5,11,2.08333161573,2.0833330155,0,1.04166577706,13.5416693688,0
0,1,5,12,2.08333513041,2.0833330155,0,1.04166759601,13.5416693688,0
0,1,6,12,2.08333513041,2.0833330154,0,1.04166759601,11.4583363533,0
0,1,7,12,2.08333513041,2.08333396914,0,1.04166759601,9.37500286103,0
0,1,7,11,2.08333161573,2.08333396914,0,1.04166577706,9.37500286103,0
0,0,6,12,2.08333513041,2.0833330154,0,1.04166759601,11.4583363533,0
0,1,7,11,2.08333161573,2.08333396914,0,1.04166577706,9.37500286103,0
0,1,6,11,2.08333161573,2.0833330154,0,1.04166577706,11.4583363533,0
0,1,5,11,2.08333161573,2.0833330155,0,1.04166577706,13.5416693688,0
0,1,5,12,2.08333513041,2.0833330155,0,1.04166759601,13.5416693688,0
0,1,5,13,2.0833337307,2.0833330155,0,3.12500202656,13.5416693688,0
0,1,6,13,2.0833337307,2.0833330154,0,3.12500202656,11.4583363533,0
0,1,7,13,2.0833337307,2.08333396914,0,3.12500202656,9.37500286103,0
0,1,7,12,2.08333513041,2.08333396914,0,1.04166759601,9.37500286103,0
0,0,6,13,2.0833337307,2.0833330154,0,3.12500202656,11.4583363533,0
0,1,7,12,2.08333513041,2.08333396914,0,1.04166759601,9.37500286103,0
0,1,6,12,2.08333513041,2.0833330154,0,1.04166759601,11.4583363533,0
0,1,5,12,2.08333513041,2.0833330155,0,1.04166759601,13.5416693688,0
0,1,5,13,2.0833337307,2.0833330155,0,3.12500202656,13.5416693688,0
0,1,5,14,2.08333349228,2.0833330155,0,5.20833563805,13.5416693688,0
0,1,6,14,2.08333349228,2.0833330154,0,5.20833563805,11.4583363533,0
0,1,7,14,2.08333349228,2.08333396914,0,5.20833563805,9.37500286103,0
0,1,7,13,2.0833337307,2.08333396914,0,3.12500202656,9.37500286103,0
0,0,6,14,2.08333349228,2.0833330154,0,5.20833563805,11.4583363533,0
0,1,7,13,2.0833337307,2.08333396914,0,3.12500202656,9.37500286103,0
0,1,6,13,2.0833337307,2.0833330154,0,3.12500202656,11.4583363533,0
0,1,5,13,2.0833337307,2.0833330155,0,3.12500202656,13.5416693688,0
0,1,5,14,2.08333349228,2.0833330155,0,5.20833563805,13.5416693688,0
0,1,5,15,2.08333349227,2.0833330155,0,7.29166913032,13.5416693688,0
0,1,6,15,2.08333349227,2.0833330154,0,7.29166913032,11.4583363533,0
0,1,7,15,2.08333349227,2.08333396914,0,7.29166913032,9.37500286103,0
0,1,7,14,2.08333349228,2.08333396914,0,5.20833563805,9.37500286103,0
0,0,6,15,2.08333349227,2.0833330154,0,7.29166913032,11.4583363533,0
0,1,7,14,2.08333349228,2.08333396914,0,5.20833563805,9.37500286103,0
0,1,6,14,2.08333349228,2.0833330154,0,5.20833563805,11.4583363533,0
0,1,5,14,2.08333349228,2.0833330155,0,5.20833563805,13.5416693688,0
0,1,5,15,2.08333349227,2.0833330155,0,7.29166913032,13.5416693688,0
0,1,5,16,2.08333396914,2.0833330155,0,9.37500286103,13.5416693688,0
0,1,6,16,2.08333396914,2.0833330154,0,9.37500286103,11.4583363533,0
0,1,7,16,2.08333396914,2.08333396914,0,9.37500286103,9.37500286103,0
0,1,7,15,2.08333349227,2.08333396914,0,7.29166913032,9.37500286103,0
0,0,6,16,2.08333396914,2.0833330154,0,9.37500286103,11.4583363533,0
0,1,7,15,2.08333349227,2.08333396914,0,7.29166913032,9.37500286103,0
0,1,6,15,2.08333349227,2.0833330154,0,7.29166913032,11.4583363533,0
0,1,5,15,2.08333349227,2.0833330155,0,7.29166913032,13.5416693688,0
0,1,5,16,2.08333396914,2.0833330155,0,9.37500286103,13.5416693688,0
0,1,5,17,2.0833330154,2.0833330155,0,11.4583363533,13.5416693688,0
0,1,6,17,2.0833330154,2.0833330154,0,11.4583363533,11.4583363533,0
0,1,7,17,2.0833330154,2.08333396914,0,11.4583363533,9.37500286103,0
0,1,7,16,2.08333396914,2.08333396914,0,9.37500286103,9.37500286103,0
0,0,6,17,2.0833330154,2.0833330154,0,11.4583363533,11.4583363533,0
0,1,7,16,2.08333396914,2.08333396914,0,9.37500286103,9.37500286103,0
0,1,6,16,2.08333396914,2.0833330154,0,9.37500286103,11.4583363533,0
0,1,5,16,2.08333396914,2.0833330155,0,9.37500286103,13.5416693688,0
0,1,5,17,2.0833330154,2.0833330155,0,11.4583363533,13.5416693688,0
0,1,5,18,2.0833330155,2.0833330155,0,13.5416693688,13.5416693688,0
0,1,6,18,2.0833330155,2.0833330154,0,13.5416693688,11.4583363533,0
0,1,7,18,2.0833330155,2.08333396914,0,13.5416693688,9.37500286103,0
0,1,7,17,2.0833330154,2.08333396914,0,11.4583363533,9.37500286103,0
0,0,6,18,2.0833330155,2.0833330154,0,13.5416693688,11.4583363533,0
0,1,7,17,2.0833330154,2.08333396914,0,11.4583363533,9.37500286103,0
0,1,6,17,2.0833330154,2.0833330154,0,11.4583363533,11.4583363533,0
0,1,5,17,2.0833330154,2.0833330155,0,11.4583363533,13.5416693688,0
0,1,5,18,2.0833330155,2.0833330155,0,13.5416693688,13.5416693688,0
0,1,5,19,2.0833320617,2.0833330155,0,15.6250019074,13.5416693688,0
0,1,6,19,2.0833320617,2.0833330154,0,15.6250019074,11.4583363533,0
0,1,7,19,2.0833320617,2.08333396914,0,15.6250019074,9.37500286103,0
0,1,7,18,2.0833330155,2.08333396914,0,13.5416693688,9.37500286103,0
0,0,6,19,2.0833320617,2.0833330154,0,15.6250019074,11.4583363533,0
0,1,7,18,2.0833330155,2.08333396914,0,13.5416693688,9.37500286103,0
0,1,6,18,2.0833330155,2.0833330154,0,13.5416693688,11.4583363533,0
0,1,5,18,2.0833330155,2.0833330155,0,13.5416693688,13.5416693688,0
0,1,5,19,2.0833320617,2.0833330155,0,15.6250019074,13.5416693688,0
0,1,5,20,2.0833339691,2.0833330155,0,17.7083349227,13.5416693688,0
0,1,6,20,2.0833339691,2.0833330154,0,17.7083349227,11.4583363533,0
0,1,7,20,2.0833339691,2.08333396914,0,17.7083349227,9.37500286103,0
0,1,7,19,2.0833320617,2.08333396914,0,15.6250019074,9.37500286103,0
0,0,6,20,2.0833339691,2.0833330154,0,17.7083349227,11.4583363533,0
0,1,7,19,2.0833320617,2.08333396914,0,15.6250019074,9.37500286103,0
0,1,6,19,2.0833320617,2.0833330154,0,15.6250019074,11.4583363533,0
0,1,5,19,2.0833320617,2.0833330155,0,15.6250019074,13.5416693688,0
0,1,5,20,2.0833339691,2.0833330155,0,17.7083349227,13.5416693688,0
0,1,5,21,2.0833320618,2.0833330155,0,19.7916679382,13.5416693688,0
0,1,6,21,2.0833320618,2.0833330154,0,19.7916679382,11.4583363533,0
0,1,7,21,2.0833320618,2.08333396914,0,19.7916679382,9.37500286103,0
0,1,7,20,2.0833339691,2.08333396914,0,17.7083349227,9.37500286103,0
0,0,6,21,2.0833320618,2.0833330154,0,19.7916679382,11.4583363533,0
0,1,7,20,2.0833339691,2.08333396914,0,17.7083349227,9.37500286103,0
0,1,6,20,2.0833339691,2.0833330154,0,17.7083349227,11.4583363533,0
0,1,5,20,2.0833339691,2.0833330155,0,17.7083349227,13.5416693688,0
0,1,5,21,2.0833320618,2.0833330155,0,19.7916679382,13.5416693688,0
0,1,5,22,2.0833339691,2.0833330155,0,21.8750009537,13.5416693688,0
0,1,6,22,2.0833339691,2.0833330154,0,21.8750009537,11.4583363533,0
0,1,7,22,2.0833339691,2.08333396914,0,21.8750009537,9.37500286103,0
0,1,7,21,2.0833320618,2.08333396914,0,19.7916679382,9.37500286103,0
0,0,6,22,2.0833339691,2.0833330154,0,21.8750009537,11.4583363533,0
0,1,7,21,2.0833320618,2.08333396914,0,19.7916679382,9.37500286103,0
0,1,6,21,2.0833320618,2.0833330154,0,19.7916679382,11.4583363533,0
0,1,5,21,2.0833320618,2.0833330155,0,19.7916679382,13.5416693688,0
0,1,5,22,2.0833339691,2.0833330155,0,21.8750009537,13.5416693688,0
0,1,5,23,2.0833320618,2.0833330155,0,23.9583339691,13.5416693688,0
0,1,6,23,2.0833320618,2.0833330154,0,23.9583339691,11.4583363533,0
0,1,7,23,2.0833320618,2.08333396914,0,23.9583339691,9.37500286103,0
0,1,7,22,2.0833339691,2.08333396914,0,21.8750009537,9.37500286103,0
0,0,6,23,2.0833320618,2.0833330154,0,23.9583339691,11.4583363533,0
0,1,7,22,2.0833339691,2.08333396914,0,21.8750009537,9.37500286103,0
0,1,6,22,2.0833339691,2.0833330154,0,21.8750009537,11.4583363533,0
0,1,5,22,2.0833339691,2.0833330155,0,21.8750009537,13.5416693688,0
0,1,5,23,2.0833320618,2.0833330155,0,23.9583339691,13.5416693688,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,7,23,2.0833320618,2.08333396914,0,23.9583339691,9.37500286103,0
0,0,7,0,2.0833320618,2.08333396914,0,23.9583301544,9.37500286103,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,6,0,2.0833320618,2.0833330154,0,23.9583301544,11.4583363533,0
0,1,6,1,2.0833320617,2.0833330154,0,21.8749980926,11.4583363533,0
0,1,7,1,2.0833320617,2.08333396914,0,21.8749980926,9.37500286103,0
0,1,8,1,2.0833320617,2.08333349227,0,21.8749980926,7.29166913032,0
0,1,8,0,2.0833320618,2.08333349227,0,23.9583301544,7.29166913032,0
0,0,7,1,2.0833320617,2.08333396914,0,21.8749980926,9.37500286103,0
0,1,8,0,2.0833320618,2.08333349227,0,23.9583301544,7.29166913032,0
0,1,7,0,2.0833320618,2.08333396914,0,23.9583301544,9.37500286103,0
0,1,6,0,2.0833320618,2.0833330154,0,23.9583301544,11.4583363533,0
0,1,6,1,2.0833320617,2.0833330154,0,21.8749980926,11.4583363533,0
0,1,6,2,2.0833339691,2.0833330154,0,19.7916650773,11.4583363533,0
0,1,7,2,2.0833339691,2.08333396914,0,19.7916650773,9.37500286103,0
0,1,8,2,2.0833339691,2.08333349227,0,19.7916650773,7.29166913032,0
0,1,8,1,2.0833320617,2.08333349227,0,21.8749980926,7.29166913032,0
0,0,7,2,2.0833339691,2.08333396914,0,19.7916650773,9.37500286103,0
0,1,8,1,2.0833320617,2.08333349227,0,21.8749980926,7.29166913032,0
0,1,7,1,2.0833320617,2.08333396914,0,21.8749980926,9.37500286103,0
0,1,6,1,2.0833320617,2.0833330154,0,21.8749980926,11.4583363533,0
0,1,6,2,2.0833339691,2.0833330154,0,19.7916650773,11.4583363533,0
0,1,6,3,2.0833320618,2.0833330154,0,17.7083320618,11.4583363533,0
0,1,7,3,2.0833320618,2.08333396914,0,17.7083320618,9.37500286103,0
0,1,8,3,2.0833320618,2.08333349227,0,17.7083320618,7.29166913032,0
0,1,8,2,2.0833339691,2.08333349227,0,19.7916650773,7.29166913032,0
0,0,7,3,2.0833320618,2.08333396914,0,17.7083320618,9.37500286103,0
0,1,8,2,2.0833339691,2.08333349227,0,19.7916650773,7.29166913032,0
0,1,7,2,2.0833339691,2.08333396914,0,19.7916650773,9.37500286103,0
0,1,6,2,2.0833339691,2.0833330154,0,19.7916650773,11.4583363533,0
0,1,6,3,2.0833320618,2.0833330154,0,17.7083320618,11.4583363533,0
0,1,6,4,2.0833330155,2.0833330154,0,15.6249995231,11.4583363533,0
0,1,7,4,2.0833330155,2.08333396914,0,15.6249995231,9.37500286103,0
0,1,8,4,2.0833330155,2.08333349227,0,15.6249995231,7.29166913032,0
0,1,8,3,2.0833320618,2.08333349227,0,17.7083320618,7.29166913032,0
0,0,7,4,2.0833330155,2.08333396914,0,15.6249995231,9.37500286103,0
0,1,8,3,2.0833320618,2.08333349227,0,17.7083320618,7.29166913032,0
0,1,7,3,2.0833320618,2.08333396914,0,17.7083320618,9.37500286103,0
0,1,6,3,2.0833320618,2.0833330154,0,17.7083320618,11.4583363533,0
0,1,6,4,2.0833330155,2.0833330154,0,15.6249995231,11.4583363533,0
0,1,6,5,2.0833339691,2.0833330154,0,13.5416660308,11.4583363533,0
0,1,7,5,2.0833339691,2.08333396914,0,13.5416660308,9.37500286103,0
0,1,8,5,2.0833339691,2.08333349227,0,13.5416660308,7.29166913032,0
0,1,8,4,2.0833330155,2.08333349227,0,15.6249995231,7.29166913032,0
0,0,7,5,2.0833339691,2.08333396914,0,13.5416660308,9.37500286103,0
0,1,8,4,2.0833330155,2.08333349227,0,15.6249995231,7.29166913032,0
0,1,7,4,2.0833330155,2.08333396914,0,15.6249995231,9.37500286103,0
0,1,6,4,2.0833330155,2.0833330154,0,15.6249995231,11.4583363533,0
0,1,6,5,2.0833339691,2.0833330154,0,13.5416660308,11.4583363533,0
0,1,6,6,2.0833330154,2.0833330154,0,11.4583325386,11.4583363533,0
0,1,7,6,2.0833330154,2.08333396914,0,11.4583325386,9.37500286103,0
0,1,8,6,2.0833330154,2.08333349227,0,11.4583325386,7.29166913032,0
0,1,8,5,2.0833339691,2.08333349227,0,13.5416660308,7.29166913032,0
0,0,7,6,2.0833330154,2.08333396914,0,11.4583325386,9.37500286103,0
0,1,8,5,2.0833339691,2.08333349227,0,13.5416660308,7.29166913032,0
0,1,7,5,2.0833339691,2.08333396914,0,13.5416660308,9.37500286103,0
0,1,6,5,2.0833339691,2.0833330154,0,13.5416660308,11.4583363533,0
0,1,6,6,2.0833330154,2.0833330154,0,11.4583325386,11.4583363533,0
0,1,6,7,2.08333396913,2.0833330154,0,9.37499904633,11.4583363533,0
0,1,7,7,2.08333396913,2.08333396914,0,9.37499904633,9.37500286103,0
0,1,8,7,2.08333396913,2.08333349227,0,9.37499904633,7.29166913032,0
0,1,8,6,2.0833330154,2.08333349227,0,11.4583325386,7.29166913032,0
0,0,7,7,2.08333396913,2.08333396914,0,9.37499904633,9.37500286103,0
0,1,8,6,2.0833330154,2.08333349227,0,11.4583325386,7.29166913032,0
0,1,7,6,2.0833330154,2.08333396914,0,11.4583325386,9.37500286103,0
0,1,6,6,2.0833330154,2.0833330154,0,11.4583325386,11.4583363533,0
0,1,6,7,2.08333396913,2.0833330154,0,9.37499904633,11.4583363533,0
0,1,6,8,2.08333349228,2.0833330154,0,7.29166531563,11.4583363533,0
0,1,7,8,2.08333349228,2.08333396914,0,7.29166531563,9.37500286103,0
0,1,8,8,2.08333349228,2.08333349227,0,7.29166531563,7.29166913032,0
0,1,8,7,2.08333396913,2.08333349227,0,9.37499904633,7.29166913032,0
0,0,7,8,2.08333349228,2.08333396914,0,7.29166531563,9.37500286103,0
0,1,8,7,2.08333396913,2.08333349227,0,9.37499904633,7.29166913032,0
0,1,7,7,2.08333396913,2.08333396914,0,9.37499904633,9.37500286103,0
0,1,6,7,2.08333396913,2.0833330154,0,9.37499904633,11.4583363533,0
0,1,6,8,2.08333349228,2.0833330154,0,7.29166531563,11.4583363533,0
0,1,6,9,2.08333349228,2.0833330154,0,5.20833182335,11.4583363533,0
0,1,7,9,2.08333349228,2.08333396914,0,5.20833182335,9.37500286103,0
0,1,8,9,2.08333349228,2.08333349227,0,5.20833182335,7.29166913032,0
0,1,8,8,2.08333349228,2.08333349227,0,7.29166531563,7.29166913032,0
0,0,7,9,2.08333349228,2.08333396914,0,5.20833182335,9.37500286103,0
0,1,8,8,2.08333349228,2.08333349227,0,7.29166531563,7.29166913032,0
0,1,7,8,2.08333349228,2.08333396914,0,7.29166531563,9.37500286103,0
0,1,6,8,2.08333349228,2.0833330154,0,7.29166531563,11.4583363533,0
0,1,6,9,2.08333349228,2.0833330154,0,5.20833182335,11.4583363533,0
0,1,6,10,2.08333349228,2.0833330154,0,3.12499833107,11.4583363533,0
0,1,7,10,2.08333349228,2.08333396914,0,3.12499833107,9.37500286103,0
0,1,8,10,2.08333349228,2.08333349227,0,3.12499833107,7.29166913032,0
0,1,8,9,2.08333349228,2.08333349227,0,5.20833182335,7.29166913032,0
0,0,7,10,2.08333349228,2.08333396914,0,3.12499833107,9.37500286103,0
0,1,8,9,2.08333349228,2.08333349227,0,5.20833182335,7.29166913032,0
0,1,7,9,2.08333349228,2.08333396914,0,5.20833182335,9.37500286103,0
0,1,6,9,2.08333349228,2.0833330154,0,5.20833182335,11.4583363533,0
0,1,6,10,2.08333349228,2.0833330154,0,3.12499833107,11.4583363533,0
0,1,6,11,2.08333161573,2.0833330154,0,1.04166577706,11.4583363533,0
0,1,7,11,2.08333161573,2.08333396914,0,1.04166577706,9.37500286103,0
0,1,8,11,2.08333161573,2.08333349227,0,1.04166577706,7.29166913032,0
0,1,8,10,2.08333349228,2.08333349227,0,3.12499833107,7.29166913032,0
0,0,7,11,2.08333161573,2.08333396914,0,1.04166577706,9.37500286103,0
0,1,8,10,2.08333349228,2.08333349227,0,3.12499833107,7.29166913032,0
0,1,7,10,2.08333349228,2.08333396914,0,3.12499833107,9.37500286103,0
0,1,6,10,2.08333349228,2.0833330154,0,3.12499833107,11.4583363533,0
0,1,6,11,2.08333161573,2.0833330154,0,1.04166577706,11.4583363533,0
0,1,6,12,2.08333513041,2.0833330154,0,1.04166759601,11.4583363533,0
0,1,7,12,2.08333513041,2.08333396914,0,1.04166759601,9.37500286103,0
0,1,8,12,2.08333513041,2.08333349227,0,1.04166759601,7.29166913032,0
0,1,8,11,2.08333161573,2.08333349227,0,1.04166577706,7.29166913032,0
0,0,7,12,2.08333513041,2.08333396914,0,1.04166759601,9.37500286103,0
0,1,8,11,2.08333161573,2.08333349227,0,1.04166577706,7.29166913032,0
0,1,7,11,2.08333161573,2.08333396914,0,1.04166577706,9.37500286103,0
0,1,6,11,2.08333161573,2.0833330154,0,1.04166577706,11.4583363533,0
0,1,6,12,2.08333513041,2.0833330154,0,1.04166759601,11.4583363533,0
0,1,6,13,2.0833337307,2.0833330154,0,3.12500202656,11.4583363533,0
0,1,7,13,2.0833337307,2.08333396914,0,3.12500202656,9.37500286103,0
0,1,8,13,2.0833337307,2.08333349227,0,3.12500202656,7.29166913032,0
0,1,8,12,2.08333513041,2.08333349227,0,1.04166759601,7.29166913032,0
0,0,7,13,2.0833337307,2.08333396914,0,3.12500202656,9.37500286103,0
0,1,8,12,2.08333513041,2.08333349227,0,1.04166759601,7.29166913032,0
0,1,7,12,2.08333513041,2.08333396914,0,1.04166759601,9.37500286103,0
0,1,6,12,2.08333513041,2.0833330154,0,1.04166759601,11.4583363533,0
0,1,6,13,2.0833337307,2.0833330154,0,3.12500202656,11.4583363533,0
0,1,6,14,2.08333349228,2.0833330154,0,5.20833563805,11.4583363533,0
0,1,7,14,2.08333349228,2.08333396914,0,5.20833563805,9.37500286103,0
0,1,8,14,2.08333349228,2.08333349227,0,5.20833563805,7.29166913032,0
0,1,8,13,2.0833337307,2.08333349227,0,3.12500202656,7.29166913032,0
0,0,7,14,2.08333349228,2.08333396914,0,5.20833563805,9.37500286103,0
0,1,8,13,2.0833337307,2.08333349227,0,3.12500202656,7.29166913032,0
0,1,7,13,2.0833337307,2.08333396914,0,3.12500202656,9.37500286103,0
0,1,6,13,2.0833337307,2.0833330154,0,3.12500202656,11.4583363533,0
0,1,6,14,2.08333349228,2.0833330154,0,5.20833563805,11.4583363533,0
0,1,6,15,2.08333349227,2.0833330154,0,7.29166913032,11.4583363533,0
0,1,7,15,2.08333349227,2.08333396914,0,7.29166913032,9.37500286103,0
0,1,8,15,2.08333349227,2.08333349227,0,7.29166913032,7.29166913032,0
0,1,8,14,2.08333349228,2.08333349227,0,5.20833563805,7.29166913032,0
0,0,7,15,2.08333349227,2.08333396914,0,7.29166913032,9.37500286103,0
0,1,8,14,2.08333349228,2.08333349227,0,5.20833563805,7.29166913032,0
0,1,7,14,2.08333349228,2.08333396914,0,5.20833563805,9.37500286103,0
0,1,6,14,2.08333349228,2.0833330154,0,5.20833563805,11.4583363533,0
0,1,6,15,2.08333349227,2.0833330154,0,7.29166913032,11.4583363533,0
0,1,6,16,2.08333396914,2.0833330154,0,9.37500286103,11.4583363533,0
0,1,7,16,2.08333396914,2.08333396914,0,9.37500286103,9.37500286103,0
0,1,8,16,2.08333396914,2.08333349227,0,9.37500286103,7.29166913032,0
0,1,8,15,2.08333349227,2.08333349227,0,7.29166913032,7.29166913032,0
0,0,7,16,2.08333396914,2.08333396914,0,9.37500286103,9.37500286103,0
0,1,8,15,2.08333349227,2.08333349227,0,7.29166913032,7.29166913032,0
0,1,7,15,2.08333349227,2.08333396914,0,7.29166913032,9.37500286103,0
0,1,6,15,2.08333349227,2.0833330154,0,7.29166913032,11.4583363533,0
0,1,6,16,2.08333396914,2.0833330154,0,9.37500286103,11.4583363533,0
0,1,6,17,2.0833330154,2.0833330154,0,11.4583363533,11.4583363533,0
0,1,7,17,2.0833330154,2.08333396914,0,11.4583363533,9.37500286103,0
0,1,8,17,2.0833330154,2.08333349227,0,11.4583363533,7.29166913032,0
0,1,8,16,2.08333396914,2.08333349227,0,9.37500286103,7.29166913032,0
0,0,7,17,2.0833330154,2.08333396914,0,11.4583363533,9.37500286103,0
0,1,8,16,2.08333396914,2.08333349227,0,9.37500286103,7.29166913032,0
0,1,7,16,2.08333396914,2.08333396914,0,9.37500286103,9.37500286103,0
0,1,6,16,2.08333396914,2.0833330154,0,9.37500286103,11.4583363533,0
0,1,6,17,2.0833330154,2.0833330154,0,11.4583363533,11.4583363533,0
0,1,6,18,2.0833330155,2.0833330154,0,13.5416693688,11.4583363533,0
0,1,7,18,2.0833330155,2.08333396914,0,13.5416693688,9.37500286103,0
0,1,8,18,2.0833330155,2.08333349227,0,13.5416693688,7.29166913032,0
0,1,8,17,2.0833330154,2.08333349227,0,11.4583363533,7.29166913032,0
0,0,7,18,2.0833330155,2.08333396914,0,13.5416693688,9.37500286103,0
0,1,8,17,2.0833330154,2.08333349227,0,11.4583363533,7.29166913032,0
0,1,7,17,2.0833330154,2.08333396914,0,11.4583363533,9.37500286103,0
0,1,6,17,2.0833330154,2.0833330154,0,11.4583363533,11.4583363533,0
0,1,6,18,2.0833330155,2.0833330154,0,13.5416693688,11.4583363533,0
0,1,6,19,2.0833320617,2.0833330154,0,15.6250019074,11.4583363533,0
0,1,7,19,2.0833320617,2.08333396914,0,15.6250019074,9.37500286103,0
0,1,8,19,2.0833320617,2.08333349227,0,15.6250019074,7.29166913032,0
0,1,8,18,2.0833330155,2.08333349227,0,13.5416693688,7.29166913032,0
0,0,7,19,2.0833320617,2.08333396914,0,15.6250019074,9.37500286103,0
0,1,8,18,2.0833330155,2.08333349227,0,13.5416693688,7.29166913032,0
0,1,7,18,2.0833330155,2.08333396914,0,13.5416693688,9.37500286103,0
0,1,6,18,2.0833330155,2.0833330154,0,13.5416693688,11.4583363533,0
0,1,6,19,2.0833320617,2.0833330154,0,15.6250019074,11.4583363533,0
0,1,6,20,2.0833339691,2.0833330154,0,17.7083349227,11.4583363533,0
0,1,7,20,2.0833339691,2.08333396914,0,17.7083349227,9.37500286103,0
